Supplier_ID,Supplier_Name,Product,Description,Price,City,Latitude,Longitude
SUP61876,Indo Depot,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,572.72,Lucknow,26.864684,80.977302
SUP21226,Swift Mart,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,1354.77,Pune,18.481297,73.831773
SUP93227,Smart Parts,Laptop Hinge Kit,Laptop Screen Hinge Repair Kit Left Right Set OEM Compatible,694.43,Bengaluru,13.011054,77.616111
SUP93886,Orbit Enterprises,Laptop Charger 65W,Universal Laptop AC Adapter 65W 19V 3.42A with Multi-Pin Tips,1381.78,Bengaluru,12.985555,77.610977
SUP99399,Apex Depot,RAM DDR4 16GB,16GB DDR4 3200MHz DIMM Desktop Memory Module,4208.73,Indore,22.71102,75.812156
SUP80008,Tech Zone,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,1220.9,Thiruvananthapuram,8.552544,76.954471
SUP10726,Global Tech,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1117.35,Coimbatore,11.01408,76.995776
SUP50687,Apex Tech,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,5316.99,Vadodara,22.290816,73.160632
SUP26361,Core Traders,RAM DDR4 8GB,8GB DDR4 2666MHz DIMM Desktop Memory Module,2497.93,Delhi,28.65118,77.238699
SUP13905,Micro Enterprises,CPU AMD Ryzen 5 5600,AMD Ryzen 5 5600 6-Core 12-Thread Desktop Processor AM4 Socket,13172.98,Mumbai,19.077498,72.840773
SUP21226,Swift Mart,RAM DDR4 8GB,8GB DDR4 2666MHz DIMM Desktop Memory Module,1313.79,Pune,18.491907,73.872323
SUP29555,Nexus Suppliers,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,2771.91,Nashik,19.986004,73.823447
SUP80008,Tech Zone,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,28074.81,Thiruvananthapuram,8.569096,76.967164
SUP82603,Apex Hub,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,11635.44,Kolkata,22.560355,88.392769
SUP64040,Tech Distributors,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,4582.41,Indore,22.704744,75.82441
SUP68008,Sigma Mart,Power Cable,18AWG IEC C13 to 3-Pin Indian Plug Power Cable 1.8m,251.5,Coimbatore,10.970139,76.944372
SUP70901,Zenith Parts,USB Hub 4-Port,USB 3.0 4-Port Hub with Individual Switches and LED Indicators,715.62,Coimbatore,11.057156,76.929699
SUP52487,Swift Solutions,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,1114.56,Pune,18.491051,73.903682
SUP92719,Digital Enterprises,M.2 Heatsink,M.2 2280 NVMe SSD Aluminum Heatsink with Thermal Pad,891.05,Ahmedabad,22.975,72.599978
SUP93748,Zenith Hub,SATA Cable,SATA III 6Gbps Data Cable 50cm Right Angle Connector,190.85,Pune,18.502537,73.810449
SUP71261,Indo Hub,Power Cable,18AWG IEC C13 to 3-Pin Indian Plug Power Cable 1.8m,389.79,Thiruvananthapuram,8.56588,76.900564
SUP38569,Inno Works,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1583.8,Chandigarh,30.738478,76.756805
SUP13804,Core Systems,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,3330.31,Kochi,9.887719,76.222292
SUP81582,Sigma Zone,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,5054.81,Kochi,9.892756,76.224437
SUP68028,Elite Mart,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,12691.73,Mysuru,12.321856,76.637957
SUP99733,Rapid Mart,"Monitor 27"" QHD",27-inch QHD 2560x1440 IPS Monitor 144Hz Gaming Display,21945.79,Bengaluru,12.955889,77.586437
SUP26828,Swift Parts,Network Card 1GbE,PCIe Gigabit Ethernet Network Interface Card with RJ45 Port,1606.54,Kolkata,22.615495,88.404975
SUP39045,Core Works,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,4004.61,Noida,28.557068,77.429468
SUP92719,Digital Enterprises,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,25456.81,Ahmedabad,23.004465,72.559511
SUP51347,Core Suppliers,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,5447.58,Chennai,13.094071,80.283063
SUP80539,Swift Electronics,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,1046.04,Bhubaneswar,20.29427,85.814566
SUP34931,Orbit Electronics,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,1140.08,Jaipur,26.961018,75.819412
SUP77715,Prime Traders,USB Hub 4-Port,USB 3.0 4-Port Hub with Individual Switches and LED Indicators,506.89,Noida,28.528998,77.413729
SUP10851,Smart Works,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,15104.32,Delhi,28.590856,77.169017
SUP50687,Apex Tech,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,3877.77,Vadodara,22.292443,73.171497
SUP90120,Micro Electronics,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,115.29,Vadodara,22.258854,73.212679
SUP65518,Star Solutions,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,947.83,Nagpur,21.131719,79.096242
SUP53025,Star Mart,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,8518.74,Bhopal,23.217296,77.3801
SUP77839,Inno Traders,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,3993.21,Kolkata,22.611569,88.374769
SUP59797,Global Systems,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,3648.62,Delhi,28.658928,77.258875
SUP15229,Nova Enterprises,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,3601.57,Indore,22.706786,75.83758
SUP71953,Apex Tech,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,12225.81,Ahmedabad,23.058336,72.621261
SUP35995,Micro Hub,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,7477.66,Guwahati,26.157464,91.765714
SUP41358,Star Electronics,Power Cable,18AWG IEC C13 to 3-Pin Indian Plug Power Cable 1.8m,260.34,Agra,27.204875,77.993634
SUP94259,Inno Distributors,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,15846.55,Chennai,13.090127,80.304006
SUP16658,Micro Depot,CPU Cooler 240mm AIO,240mm All-in-One Liquid CPU Cooler with ARGB Fans,5029.44,Nagpur,21.164611,79.040316
SUP12671,Sigma Distributors,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1305.74,Chandigarh,30.716971,76.743848
SUP23434,Orbit Traders,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,10098.59,Mumbai,19.049297,72.918249
SUP50306,Apex Solutions,CPU AMD Ryzen 5 5600,AMD Ryzen 5 5600 6-Core 12-Thread Desktop Processor AM4 Socket,13313.36,Pune,18.474089,73.82868
SUP96900,Tech Traders,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,284.87,Thiruvananthapuram,8.505057,76.948288
SUP44993,Micro Hub,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,1934.97,Bengaluru,12.97501,77.566427
SUP49446,Core Parts,Card Reader,Internal Front Panel USB 3.0 Card Reader SD/TF/CF Multi-Format,904.3,Patna,25.560524,85.11128
SUP80539,Swift Electronics,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,2090.21,Bhubaneswar,20.296353,85.801618
SUP14278,Apex Suppliers,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,2575.14,Rajkot,22.34866,70.798587
SUP41195,Star Depot,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,6891.74,Ahmedabad,22.97838,72.594327
SUP18564,Core Electronics,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,249.63,Nashik,19.980385,73.805149
SUP14067,Apex Enterprises,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,5375.12,Chandigarh,30.711259,76.786474
SUP76562,Micro Mart,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,5686.57,Surat,21.197415,72.873901
SUP87832,Swift Suppliers,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,141.12,Rajkot,22.280013,70.785686
SUP45954,Digital Solutions,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,4327.36,Gurugram,28.455927,77.069317
SUP53025,Star Mart,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,11449.52,Bhopal,23.300039,77.371588
SUP46509,Inno Enterprises,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,3551.53,Jaipur,26.875593,75.786851
SUP70910,Nexus Hub,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,2809.1,Bhubaneswar,20.256762,85.809058
SUP93748,Zenith Hub,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,8286.47,Pune,18.485239,73.870304
SUP23104,Micro Parts,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,1146.42,Lucknow,26.89165,80.995873
SUP92213,Apex Traders,Laptop Hinge Kit,Laptop Screen Hinge Repair Kit Left Right Set OEM Compatible,1428.7,Guwahati,26.132024,91.746101
SUP68008,Sigma Mart,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1606.8,Coimbatore,11.052427,76.917546
SUP37235,Prime Suppliers,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1815.57,Mysuru,12.314756,76.630284
SUP95649,Global Solutions,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,8367.31,Jaipur,26.883015,75.777575
SUP95181,Orbit Components,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,13306.02,Mumbai,19.033596,72.897241
SUP23947,Elite Mart,USB Hub 4-Port,USB 3.0 4-Port Hub with Individual Switches and LED Indicators,1261.68,Pune,18.495674,73.837841
SUP60488,Nexus Enterprises,CPU Cooler 120mm,120mm Tower CPU Air Cooler with PWM Fan and Heat Pipes,3748.09,Visakhapatnam,17.648908,83.254966
SUP62743,Elite Parts,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,13722.39,Patna,25.593444,85.144815
SUP41266,Indo Electronics,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,10020.07,Chandigarh,30.740243,76.770449
SUP39045,Core Works,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,17295.72,Noida,28.504753,77.415513
SUP86484,Core Systems,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,7555.88,Hyderabad,17.347706,78.447087
SUP17665,Nexus Works,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,932.84,Surat,21.191215,72.801984
SUP51104,Digital Solutions,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,3445.15,Surat,21.150877,72.828623
SUP20155,Elite Enterprises,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,554.61,Agra,27.171635,78.028958
SUP23434,Orbit Traders,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,543.59,Mumbai,19.088343,72.89214
SUP18675,Prime Zone,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,5112.12,Chennai,13.104105,80.249961
SUP29555,Nexus Suppliers,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,7363.12,Nashik,19.979733,73.7836
SUP19710,Nexus Depot,WiFi Card PCIe,PCIe WiFi 6 AX3000 Dual-Band Wireless Network Adapter Bluetooth 5.2,3267.45,Nashik,19.978246,73.838294
SUP16658,Micro Depot,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,6120.58,Nagpur,21.177205,79.054665
SUP97670,Core Works,RAM DDR4 8GB,8GB DDR4 2666MHz DIMM Desktop Memory Module,2088.6,Kochi,9.881759,76.221578
SUP30866,Global Components,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,11536.19,Indore,22.694006,75.819129
SUP20155,Elite Enterprises,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,3783.27,Agra,27.180034,78.0439
SUP27601,Star Traders,CPU Cooler 120mm,120mm Tower CPU Air Cooler with PWM Fan and Heat Pipes,1972.88,Kanpur,26.473575,80.303461
SUP12671,Sigma Distributors,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,4245.49,Chandigarh,30.72323,76.780189
SUP40512,Global Components,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,13607.29,Bengaluru,13.002621,77.628512
SUP77561,Sigma Systems,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,3304.53,Vadodara,22.348172,73.182125
SUP82845,Swift Distributors,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,16972.88,Surat,21.189627,72.79228
SUP21226,Swift Mart,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,211.08,Pune,18.526929,73.831569
SUP72616,Global Mart,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,13860.16,Nashik,19.990672,73.803205
SUP82845,Swift Distributors,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,4719.73,Surat,21.145899,72.786319
SUP10772,Nova Suppliers,RAM DDR4 16GB,16GB DDR4 3200MHz DIMM Desktop Memory Module,3403.77,Kochi,9.882223,76.219516
SUP37742,Inno Systems,"Laptop Screen 15.6"" FHD",15.6-inch Full HD IPS Replacement Laptop LCD Display Panel,6107.51,Thiruvananthapuram,8.474935,76.897636
SUP10053,Elite Suppliers,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,2111.36,Patna,25.568049,85.109722
SUP35443,Elite Enterprises,RAM DDR4 16GB,16GB DDR4 3200MHz DIMM Desktop Memory Module,2598.01,Gurugram,28.50818,77.007201
SUP41890,Elite Depot,CPU Cooler 240mm AIO,240mm All-in-One Liquid CPU Cooler with ARGB Fans,7553.78,Noida,28.498242,77.395556
SUP91057,Apex Tech,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,1360.36,Mysuru,12.331596,76.657206
SUP24663,Micro Zone,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,2060.08,Nagpur,21.125408,79.094362
SUP41890,Elite Depot,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,9879.8,Noida,28.556986,77.41381
SUP67154,Tech Parts,PSU 750W,750W 80 Plus Gold Certified Fully Modular ATX Power Supply,8386.47,Visakhapatnam,17.703454,83.255581
SUP24322,Apex Enterprises,RAM DDR5 16GB,16GB DDR5 4800MHz DIMM Next-Gen Memory Module,6208.39,Jaipur,26.949411,75.795194
SUP38361,Swift Suppliers,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,2063.78,Gurugram,28.452486,77.040757
SUP77561,Sigma Systems,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,2077.73,Vadodara,22.339021,73.131765
SUP35443,Elite Enterprises,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,2916.48,Gurugram,28.5087,76.994889
SUP83385,Cyber Hub,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,4315.28,Indore,22.716625,75.894903
SUP80539,Swift Electronics,Laptop Hinge Kit,Laptop Screen Hinge Repair Kit Left Right Set OEM Compatible,1359.35,Bhubaneswar,20.268604,85.82218
SUP10350,Cyber Electronics,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,13206.25,Rajkot,22.267158,70.791708
SUP51145,Global Works,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,2689.81,Patna,25.561814,85.123963
SUP23434,Orbit Traders,RAM DDR4 16GB,16GB DDR4 3200MHz DIMM Desktop Memory Module,2903.33,Mumbai,19.063346,72.927017
SUP24663,Micro Zone,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,2931.05,Nagpur,21.195281,79.049679
SUP42530,Global Parts,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,8131.8,Mysuru,12.318397,76.594575
SUP50857,Core Depot,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,2064.8,Kolkata,22.525619,88.324433
SUP40512,Global Components,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,3272.08,Bengaluru,13.018149,77.638686
SUP72402,Swift Electronics,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,13596.89,Noida,28.504893,77.357167
SUP95181,Orbit Components,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,213.9,Mumbai,19.050054,72.879255
SUP60488,Nexus Enterprises,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,172.07,Visakhapatnam,17.69377,83.190659
SUP10942,Micro Works,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,24223.95,Ahmedabad,23.048162,72.552355
SUP30676,Inno Mart,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,1933.01,Kanpur,26.492113,80.347572
SUP91057,Apex Tech,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,12408.3,Mysuru,12.289435,76.668391
SUP32241,Micro Suppliers,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,536.5,Vadodara,22.338991,73.160248
SUP87397,Cyber Solutions,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,8008.59,Mumbai,19.059971,72.921296
SUP46655,Sigma Works,RAM DDR5 16GB,16GB DDR5 4800MHz DIMM Next-Gen Memory Module,5508.22,Noida,28.501974,77.345215
SUP86569,Swift Parts,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,5839.64,Surat,21.165606,72.861221
SUP39045,Core Works,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,508.72,Noida,28.562667,77.432953
SUP30585,Apex Distributors,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,8725.31,Rajkot,22.30722,70.762206
SUP93748,Zenith Hub,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,3033.26,Pune,18.529269,73.88454
SUP10282,Core Suppliers,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,8350.94,Surat,21.129533,72.798366
SUP45954,Digital Solutions,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,3273.99,Gurugram,28.410729,77.035965
SUP11934,Micro Zone,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1408.83,Jaipur,26.951073,75.804366
SUP74251,Global Components,USB Hub 4-Port,USB 3.0 4-Port Hub with Individual Switches and LED Indicators,1142.19,Bhubaneswar,20.344304,85.780803
SUP97747,Global Hub,CPU Cooler 240mm AIO,240mm All-in-One Liquid CPU Cooler with ARGB Fans,8124.2,Chandigarh,30.7736,76.810807
SUP66333,Indo Solutions,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,2679.99,Indore,22.701024,75.905053
SUP41358,Star Electronics,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,3650.14,Agra,27.155494,78.04703
SUP45697,Elite Hub,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1150.13,Kanpur,26.487975,80.357666
SUP29555,Nexus Suppliers,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,32886.2,Nashik,20.003847,73.7518
SUP24208,Sigma Components,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,5776.05,Visakhapatnam,17.689997,83.20418
SUP82350,Micro Distributors,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,23244.41,Rajkot,22.333122,70.828013
SUP42406,Star Tech,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1716.52,Agra,27.217761,77.959583
SUP51441,Micro Solutions,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,5912.12,Lucknow,26.87761,80.990046
SUP18907,Apex Components,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,6244.57,Surat,21.19913,72.794119
SUP66148,Nova Traders,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,34471.54,Guwahati,26.102628,91.688285
SUP55309,Rapid Components,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,3562.88,Visakhapatnam,17.699675,83.231467
SUP81810,Inno Zone,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,5383.29,Coimbatore,11.065491,76.945604
SUP18675,Prime Zone,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,6515.72,Chennai,13.065891,80.283142
SUP65392,Rapid Suppliers,WiFi Card PCIe,PCIe WiFi 6 AX3000 Dual-Band Wireless Network Adapter Bluetooth 5.2,2644.72,Delhi,28.646461,77.252677
SUP57739,Cyber Traders,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,11332.89,Patna,25.624412,85.130267
SUP38569,Inno Works,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,2979.82,Chandigarh,30.746791,76.81503
SUP25866,Nexus Tech,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,2938.34,Guwahati,26.143561,91.707869
SUP64548,Sigma Hub,Power Cable,18AWG IEC C13 to 3-Pin Indian Plug Power Cable 1.8m,363.76,Mysuru,12.262772,76.589416
SUP29555,Nexus Suppliers,PSU 750W,750W 80 Plus Gold Certified Fully Modular ATX Power Supply,12161.52,Nashik,20.019324,73.75091
SUP41890,Elite Depot,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,11589.59,Noida,28.509884,77.370788
SUP55745,Micro Zone,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1963.11,Kanpur,26.455938,80.321696
SUP45614,Rapid Systems,Laptop Keyboard Replacement,OEM Replacement Laptop Keyboard with Backlight US Layout,1338.93,Agra,27.194167,77.963664
SUP80798,Micro Distributors,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,548.59,Agra,27.139094,78.008021
SUP74251,Global Components,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,481.62,Bhubaneswar,20.279796,85.804081
SUP93748,Zenith Hub,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,1156.28,Pune,18.477103,73.896272
SUP50888,Nexus Depot,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,8711.72,Guwahati,26.163682,91.698362
SUP39831,Apex Solutions,CPU AMD Ryzen 5 5600,AMD Ryzen 5 5600 6-Core 12-Thread Desktop Processor AM4 Socket,11107.32,Bhopal,23.216405,77.460087
SUP18564,Core Electronics,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,26443.42,Nashik,20.015617,73.781546
SUP74032,Star Zone,"Monitor 27"" QHD",27-inch QHD 2560x1440 IPS Monitor 144Hz Gaming Display,26149.53,Nagpur,21.165973,79.113833
